predicted_for,predicted_aqi,category
2026-09-18 08:00:00,71.41,Moderate
2026-09-18 09:00:00,73.43,Moderate
2026-09-18 10:00:00,71.75,Moderate
2026-09-18 11:00:00,72.65,Moderate
2026-09-18 12:00:00,73.29,Moderate
2026-09-18 13:00:00,73.79,Moderate
2026-09-18 14:00:00,73.05,Moderate
2026-09-18 15:00:00,73.49,Moderate
2026-09-18 16:00:00,73.04,Moderate
2026-09-18 17:00:00,73.08,Moderate
2026-09-18 18:00:00,72.76,Moderate
2026-09-18 19:00:00,72.93,Moderate
2026-09-18 20:00:00,72.93,Moderate
2026-09-18 21:00:00,73.05,Moderate
2026-09-18 22:00:00,73.04,Moderate
2026-09-18 23:00:00,73.05,Moderate
2026-09-19 00:00:00,73.04,Moderate
2026-09-19 01:00:00,72.97,Moderate
2026-09-19 02:00:00,72.69,Moderate
2026-09-19 03:00:00,72.66,Moderate
2026-09-19 04:00:00,72.67,Moderate
2026-09-19 05:00:00,72.72,Moderate
2026-09-19 06:00:00,72.72,Moderate
2026-09-19 07:00:00,72.77,Moderate
2026-09-19 08:00:00,72.76,Moderate
2026-09-19 09:00:00,72.77,Moderate
2026-09-19 10:00:00,72.77,Moderate
2026-09-19 11:00:00,72.76,Moderate
2026-09-19 12:00:00,72.77,Moderate
2026-09-19 13:00:00,72.76,Moderate
2026-09-19 14:00:00,72.77,Moderate
2026-09-19 15:00:00,72.77,Moderate
2026-09-19 16:00:00,72.76,Moderate
2026-09-19 17:00:00,72.76,Moderate
2026-09-19 18:00:00,72.76,Moderate
2026-09-19 19:00:00,72.76,Moderate
2026-09-19 20:00:00,72.76,Moderate
2026-09-19 21:00:00,72.76,Moderate
2026-09-19 22:00:00,72.76,Moderate
2026-09-19 23:00:00,72.76,Moderate
2026-09-20 00:00:00,72.76,Moderate
2026-09-20 01:00:00,72.68,Moderate
2026-09-20 02:00:00,72.69,Moderate
2026-09-20 03:00:00,72.69,Moderate
2026-09-20 04:00:00,72.69,Moderate
2026-09-20 05:00:00,72.74,Moderate
2026-09-20 06:00:00,72.77,Moderate
2026-09-20 07:00:00,72.77,Moderate
2026-09-20 08:00:00,72.77,Moderate
2026-09-20 09:00:00,72.77,Moderate
2026-09-20 10:00:00,72.77,Moderate
2026-09-20 11:00:00,72.77,Moderate
2026-09-20 12:00:00,72.77,Moderate
2026-09-20 13:00:00,72.77,Moderate
2026-09-20 14:00:00,72.77,Moderate
2026-09-20 15:00:00,72.77,Moderate
2026-09-20 16:00:00,72.77,Moderate
2026-09-20 17:00:00,72.76,Moderate
2026-09-20 18:00:00,72.76,Moderate
2026-09-20 19:00:00,72.76,Moderate
2026-09-20 20:00:00,72.76,Moderate
2026-09-20 21:00:00,72.76,Moderate
2026-09-20 22:00:00,72.76,Moderate
2026-09-20 23:00:00,72.76,Moderate
2026-09-21 00:00:00,72.76,Moderate
2026-09-21 01:00:00,72.68,Moderate
2026-09-21 02:00:00,72.68,Moderate
2026-09-21 03:00:00,72.68,Moderate
2026-09-21 04:00:00,72.69,Moderate
2026-09-21 05:00:00,72.74,Moderate
2026-09-21 06:00:00,72.76,Moderate
2026-09-21 07:00:00,72.76,Moderate
