predicted_for,predicted_aqi,category
2026-09-18 18:00:00,70.93,Moderate
2026-09-18 19:00:00,71.0,Moderate
2026-09-18 20:00:00,71.21,Moderate
2026-09-18 21:00:00,71.24,Moderate
2026-09-18 22:00:00,71.26,Moderate
2026-09-18 23:00:00,71.26,Moderate
2026-09-19 00:00:00,71.15,Moderate
2026-09-19 01:00:00,70.81,Moderate
2026-09-19 02:00:00,70.8,Moderate
2026-09-19 03:00:00,70.8,Moderate
2026-09-19 04:00:00,70.81,Moderate
2026-09-19 05:00:00,70.81,Moderate
2026-09-19 06:00:00,70.77,Moderate
2026-09-19 07:00:00,70.79,Moderate
2026-09-19 08:00:00,70.78,Moderate
2026-09-19 09:00:00,70.8,Moderate
2026-09-19 10:00:00,70.87,Moderate
2026-09-19 11:00:00,70.74,Moderate
2026-09-19 12:00:00,70.78,Moderate
2026-09-19 13:00:00,70.78,Moderate
2026-09-19 14:00:00,70.78,Moderate
2026-09-19 15:00:00,70.78,Moderate
2026-09-19 16:00:00,70.8,Moderate
2026-09-19 17:00:00,70.8,Moderate
2026-09-19 18:00:00,70.8,Moderate
2026-09-19 19:00:00,70.8,Moderate
2026-09-19 20:00:00,70.78,Moderate
2026-09-19 21:00:00,70.77,Moderate
2026-09-19 22:00:00,70.79,Moderate
2026-09-19 23:00:00,70.8,Moderate
2026-09-20 00:00:00,70.8,Moderate
2026-09-20 01:00:00,70.81,Moderate
2026-09-20 02:00:00,70.79,Moderate
2026-09-20 03:00:00,70.79,Moderate
2026-09-20 04:00:00,70.79,Moderate
2026-09-20 05:00:00,70.79,Moderate
2026-09-20 06:00:00,70.79,Moderate
2026-09-20 07:00:00,70.81,Moderate
2026-09-20 08:00:00,70.78,Moderate
2026-09-20 09:00:00,70.8,Moderate
2026-09-20 10:00:00,70.78,Moderate
2026-09-20 11:00:00,70.78,Moderate
2026-09-20 12:00:00,70.78,Moderate
2026-09-20 13:00:00,70.8,Moderate
2026-09-20 14:00:00,70.8,Moderate
2026-09-20 15:00:00,70.8,Moderate
2026-09-20 16:00:00,70.78,Moderate
2026-09-20 17:00:00,70.78,Moderate
2026-09-20 18:00:00,70.8,Moderate
2026-09-20 19:00:00,70.78,Moderate
2026-09-20 20:00:00,70.8,Moderate
2026-09-20 21:00:00,70.77,Moderate
2026-09-20 22:00:00,70.78,Moderate
2026-09-20 23:00:00,70.8,Moderate
2026-09-21 00:00:00,70.8,Moderate
2026-09-21 01:00:00,70.79,Moderate
2026-09-21 02:00:00,70.79,Moderate
2026-09-21 03:00:00,70.79,Moderate
2026-09-21 04:00:00,70.79,Moderate
2026-09-21 05:00:00,70.79,Moderate
2026-09-21 06:00:00,70.79,Moderate
2026-09-21 07:00:00,70.79,Moderate
2026-09-21 08:00:00,70.78,Moderate
2026-09-21 09:00:00,70.78,Moderate
2026-09-21 10:00:00,70.78,Moderate
2026-09-21 11:00:00,70.78,Moderate
2026-09-21 12:00:00,70.78,Moderate
2026-09-21 13:00:00,70.78,Moderate
2026-09-21 14:00:00,70.78,Moderate
2026-09-21 15:00:00,70.78,Moderate
2026-09-21 16:00:00,70.78,Moderate
2026-09-21 17:00:00,70.78,Moderate
